Step,Temp,PotEng,TotEng,v_tipxx,v_tipxy,v_tipxz,v_tipfx,v_tipfy,v_tipfz
1353000,297.28037,-18569.564,-18425.734,16955.235,-1981.683,27.212508,-0.18057939,0.25171319,-10.101827
1354000,297.45297,-18568.46,-18424.546,16799.445,-1721.8411,27.222508,-1.1900793,1.3543252,-10.841296
1355000,295.43391,-18567.026,-18424.089,16643.656,-1461.9992,27.232508,-0.6255929,0.78849497,-13.509347
1356000,295.8256,-18566.657,-18423.53,16487.866,-1202.1574,27.242508,-0.46508939,0.69656136,-8.1258918
1357000,295.80727,-18567.761,-18424.643,16332.076,-877.35502,27.252508,-0.50988463,2.4840955,-10.910303
1358000,293.94671,-18566.698,-18424.48,16176.286,-617.51315,27.262508,-1.6253021,0.085508724,-10.721597
1359000,301.27897,-18571.387,-18425.622,16072.427,-357.67128,27.272508,-1.4642482,0.39728549,-7.4223685
1360000,301.32843,-18567.642,-18421.853,15916.637,-97.829404,27.282508,-2.2424334,2.1487897,-9.9558303
1361000,296.48894,-18570,-18426.552,15760.847,162.01247,27.292508,0.13069314,1.0928738,-8.2174391
1362000,302.72656,-18568.118,-18421.652,15605.057,421.85434,27.302508,-0.35308619,2.8558429,-9.4430385
1363000,300.56225,-18568.177,-18422.759,15449.268,681.69621,27.312508,-1.6053492,3.4347728,-6.446251
1364000,299.56975,-18569.648,-18424.71,15293.478,941.53808,27.322508,-0.62042844,2.1635212,-8.7550727
1365000,294.84343,-18563.022,-18420.371,15137.688,1201.38,27.332508,-2.3324924,0.28733322,-8.8034444
1366000,300.52728,-18571.314,-18425.913,14981.898,1461.2218,27.342508,-3.5451428,1.1177635,-9.5637641
1367000,296.46251,-18565.252,-18421.818,14826.108,1786.0242,27.352508,-2.5091073,1.550671,-9.4450648
1368000,301.31254,-18568.654,-18422.872,14722.249,2045.866,27.362508,-1.3244984,1.4011852,-11.442785
1369000,298.18666,-18568.76,-18424.491,14566.459,2305.7079,27.372508,0.32638735,3.1294575,-12.491053
1370000,299.01891,-18569.415,-18424.744,14410.669,2565.5498,27.382508,-3.6701654,1.5658587,-9.6080182
1371000,300.24782,-18569.345,-18424.079,14254.879,2825.3917,27.392508,-1.52852,2.0794986,-8.9851069
1372000,299.76884,-18566.664,-18421.63,14099.09,3085.2335,27.402508,-1.8582174,1.1838969,-9.7882505
1373000,300.8476,-18570.689,-18425.133,13943.3,3410.0359,27.412508,-0.15141061,1.7389475,-8.6632854
1374000,294.15867,-18568.835,-18426.515,13787.51,3669.8777,27.422508,-1.55967,0.91289038,-8.9374899
1375000,297.57498,-18564.712,-18420.739,13631.72,3929.7196,27.432508,-2.0123872,1.4352833,-5.7150832
1376000,294.89134,-18569.724,-18427.049,13475.93,4189.5615,27.442508,-1.9432706,1.1324656,-8.1597441
1377000,296.80368,-18562.444,-18418.845,13320.141,4449.4034,27.452508,-1.2860547,0.82953755,-10.413605
1378000,289.54291,-18568.339,-18428.252,13164.351,4709.2452,27.462508,-0.54501576,3.4623885,-8.6885212
1379000,289.75051,-18570.982,-18430.795,13008.561,5034.0476,27.472508,-0.24124885,1.8618489,-9.1507424
1380000,296.6339,-18566.474,-18422.957,12852.771,5293.8894,27.482508,0.023405823,2.2231584,-10.521598
1381000,293.01636,-18564.871,-18423.103,12696.982,5553.7313,27.492508,-2.3526128,0.74334846,-8.5002498
1382000,305.39196,-18566.755,-18419,12541.192,5813.5732,27.502508,-2.6277207,0.86810669,-9.7264761
1383000,296.00223,-18568.944,-18425.732,12385.402,6138.3755,27.512508,-1.0030999,0.99920287,-10.407408
1384000,294.86999,-18562.317,-18419.653,12229.612,6398.2174,27.522508,-0.48073976,2.0824317,-8.9515424
1385000,301.99487,-18566.548,-18420.436,12073.823,6658.0593,27.532508,0.11680292,3.8880848,-9.027733
1386000,302.46161,-18567.693,-18421.356,11918.033,6917.9011,27.542508,-2.2552292,1.6594,-11.786385
1387000,302.52044,-18569.079,-18422.713,11762.243,7242.7035,27.552508,-0.44521198,1.0072995,-9.1480833
1388000,304.37033,-18563.853,-18416.593,11606.453,7502.5453,27.562508,-2.4056946,0.91568926,-7.8835317
1389000,294.44263,-18569.148,-18426.69,11450.664,7762.3872,27.572508,-1.1511711,0.53765812,-10.50609
1390000,302.85162,-18560.813,-18414.287,11294.874,8022.2291,27.582508,-1.2693631,3.4451199,-10.82144
1391000,294.79217,-18565.44,-18422.814,11139.084,8347.0314,27.592508,-0.67555385,2.5589212,-8.7276211
1392000,299.41131,-18562.634,-18417.773,10983.294,8606.8733,27.602508,-1.0645432,0.73056515,-13.792241
1393000,292.80785,-18567.881,-18426.214,10827.504,8866.7152,27.612508,-0.68729071,-0.3302776,-12.91847
1394000,290.02426,-18566.425,-18426.105,10671.715,9191.5175,27.622508,-1.4190756,1.522626,-10.096329
1395000,303.81177,-18568.154,-18421.163,10515.925,9451.3594,27.632508,-2.0866375,0.56614365,-8.4714118
1396000,300.26899,-18565.789,-18420.513,10360.135,9711.2013,27.642508,-1.1310069,2.504549,-9.4584755
1397000,296.78719,-18567.172,-18423.58,10204.345,9971.0431,27.652508,-0.97815937,1.4838106,-7.1903422
1398000,303.71675,-18565.88,-18418.935,9996.6257,10295.845,27.662508,-1.7854862,1.0576159,-12.852922
1399000,301.73284,-18567.682,-18421.698,9840.8359,10555.687,27.672508,-1.0247443,1.4541057,-13.934991
1400000,294.97794,-18568.41,-18425.694,9685.0462,10815.529,27.682508,0.43855585,3.0150271,-10.365043
1401000,286.36873,-18568.667,-18430.116,9529.2564,11140.332,27.692508,-0.78872994,2.3624124,-10.66394
1402000,299.82009,-18566.271,-18421.212,9373.4666,11400.173,27.702508,-1.09032,1.3819173,-9.0190183
1403000,297.38746,-18561.743,-18417.861,9217.6769,11660.015,27.712508,-1.1415832,2.016504,-10.134546
1404000,297.99448,-18565.802,-18421.627,9061.8871,11984.818,27.722508,-0.59234382,2.0897774,-12.77296
1405000,301.53175,-18565.454,-18419.567,8906.0973,12244.66,27.732508,-0.70461845,1.8596999,-11.955125
1406000,295.61279,-18566.191,-18423.167,8750.3076,12569.462,27.742508,-1.4091613,2.0161378,-11.277816
1407000,294.30135,-18563.248,-18420.859,8594.5178,12829.304,27.752508,-0.34864309,1.109472,-9.0616134
1408000,291.14937,-18567.957,-18427.093,8386.7981,13089.146,27.762508,-1.0537275,3.1030261,-12.579297
1409000,302.08023,-18563.178,-18417.025,8231.0083,13413.948,27.772508,-0.19195681,0.89349963,-9.1141402
1410000,300.27145,-18564.946,-18419.668,8075.2186,13673.79,27.782508,-0.9245594,0.81090812,-9.1966284
1411000,293.42254,-18564.437,-18422.473,7919.4288,13933.632,27.792508,-1.6172929,1.2449064,-12.820834
1412000,301.32128,-18563.603,-18417.818,7763.639,14258.434,27.802508,1.1833393,1.4708939,-11.835801
1413000,299.89764,-18565.591,-18420.494,7607.8493,14518.276,27.812508,0.38064709,1.0910698,-11.105191
1414000,294.0095,-18564.074,-18421.827,7452.0595,14843.078,27.822508,-1.2032189,2.1966569,-8.015045
1415000,296.5402,-18564.015,-18420.543,7244.3398,15102.92,27.832508,-2.1584962,2.4805292,-12.623438
1416000,302.57473,-18566.108,-18419.716,7088.5501,15362.762,27.842508,-1.2473723,1.8228949,-10.57491
1417000,297.12629,-18568.201,-18424.445,6932.7603,15687.564,27.852508,-0.49486468,1.3058954,-9.6899323
1418000,300.28818,-18561.814,-18416.528,6776.9705,15947.406,27.862508,0.10823439,0.89462529,-12.338182
1419000,299.66558,-18565.356,-18420.372,6621.1808,16272.209,27.872508,-2.4907162,0.7589241,-11.225639
1420000,288.83422,-18563.232,-18423.488,6465.391,16532.05,27.882508,-1.1331317,0.97396791,-11.39965
1421000,305.52514,-18564.326,-18416.507,6309.6012,16856.853,27.892508,0.25023524,2.1409941,-12.456596
1422000,293.23736,-18565.199,-18423.324,6101.8815,17116.695,27.902508,-1.2784167,0.022453711,-12.396404
1423000,298.72822,-18563.074,-18418.543,5946.0918,17376.536,27.912508,-1.5734945,1.2086879,-11.015581
1424000,297.82342,-18561.836,-18417.743,5790.302,17701.339,27.922508,0.28417385,0.94205164,-12.467654
1425000,291.63362,-18561.369,-18420.271,5634.5122,17961.181,27.932508,-0.35366496,1.4766783,-9.6050836
1426000,297.62083,-18564.841,-18420.846,5478.7225,18285.983,27.942508,-1.6033082,0.8053431,-12.201511
1427000,296.66009,-18565.386,-18421.856,5271.0028,18545.825,27.952508,-0.30204162,0.62363262,-14.893607
1428000,295.92084,-18563.992,-18420.819,5115.213,18870.627,27.962508,0.33616697,2.3808216,-10.984424
1429000,308.68829,-18561.905,-18412.555,4959.4233,19130.469,27.972508,-0.88991659,0.95193618,-10.505102
1430000,304.11145,-18563.596,-18416.461,4803.6335,19455.271,27.982508,-2.3563689,0.42289896,-12.870957
1431000,302.59685,-18560.756,-18414.354,4647.8437,19715.113,27.992508,-0.30270315,0.87999004,-12.974338
1432000,303.0629,-18565.782,-18419.154,4440.124,20039.916,28.002508,-0.11493858,1.1744122,-12.976871
1433000,304.37971,-18560.849,-18413.583,4284.3343,20299.758,28.012508,0.23388988,1.0588034,-12.072792
1434000,294.26843,-18563.922,-18421.549,4128.5445,20624.56,28.022508,-1.7776193,0.75772137,-14.065375
1435000,297.12116,-18563.13,-18419.377,3972.7547,20884.402,28.032508,0.44560987,1.5536012,-12.046304
1436000,300.11097,-18560.471,-18415.271,3816.965,21144.244,28.042508,0.70048797,2.6495615,-11.708726
1437000,294.05456,-18562.536,-18420.266,3609.2453,21469.046,28.052508,-0.69728333,1.8169078,-10.712181
1438000,301.6107,-18559.22,-18413.294,3453.4555,21728.888,28.062508,-0.16930003,1.6591819,-10.083079
1439000,301.76011,-18563.971,-18417.973,3297.6658,22053.69,28.072508,-1.4837655,1.2319228,-10.942804
1440000,293.66466,-18561.952,-18419.871,3141.876,22313.532,28.082508,-0.86593856,1.4920431,-13.067361
1441000,299.97969,-18561.739,-18416.603,2986.0862,22638.334,28.092508,0.88765285,2.4585194,-9.0020574
1442000,293.57062,-18563.003,-18420.968,2778.3665,22963.137,28.102508,-0.11954171,2.3730955,-10.405636
1443000,296.19439,-18561.439,-18418.134,2622.5768,23222.979,28.112508,-0.31301823,0.82484181,-12.15002
1444000,295.67584,-18563.608,-18420.554,2466.787,23547.781,28.122508,-0.33634349,0.60055825,-12.754585
1445000,298.28452,-18562.477,-18418.161,2310.9972,23807.623,28.132508,1.0613396,1.4145296,-11.393411
1446000,293.92456,-18560.697,-18418.49,2155.2075,24132.425,28.142508,0.92260022,2.6952453,-11.225835
1447000,300.6325,-18561.452,-18415.999,1947.4878,24392.267,28.152508,-1.089359,1.6414286,-12.624056
1448000,299.70504,-18559.772,-18414.768,1791.698,24717.069,28.162508,-0.47323872,-0.67768187,-12.797359
1449000,305.47496,-18560.475,-18412.68,1635.9083,24976.911,28.172508,1.7933676,0.2801084,-13.049901
1450000,296.65506,-18560.493,-18416.965,1480.1185,25301.714,28.182508,0.66950144,0.54329018,-11.337095
1451000,294.34721,-18563.664,-18421.252,1324.3287,25561.555,28.192508,-0.42921204,1.1498693,-13.247311
1452000,301.14249,-18560.158,-18414.459,1116.609,25886.358,28.202508,0.60647573,-0.89011932,-15.94672
1453000,299.4448,-18562.981,-18418.104,960.81927,26146.2,28.212508,0.80239942,-0.56364885,-9.397195
1454000,296.39634,-18560.145,-18416.742,805.0295,26471.002,28.222508,1.8706626,-0.86526905,-10.475035
1455000,301.54811,-18557.63,-18411.735,649.23973,26730.844,28.232508,0.18714522,1.9581728,-13.749441
1456000,299.08612,-18564.208,-18419.504,493.44997,27055.646,28.242508,-0.10778718,1.1609854,-9.7517416
1457000,296.36351,-18561.923,-18418.536,337.6602,27380.449,28.252508,0.48491125,-1.4438455,-10.84437
1458000,300.58859,-18559.372,-18413.941,129.94051,27640.29,28.262508,0.3194778,0.050807166,-10.704671
1459000,300.39898,-18561.06,-18415.721,-25.849253,27965.093,28.272508,2.6744565,-0.28039639,-10.972828
1460000,288.31877,-18559.539,-18420.045,-181.63902,28224.935,28.282508,1.4612508,1.5104179,-11.73197
1461000,295.95406,-18557.389,-18414.2,-337.42878,28549.737,28.292508,1.1231292,-0.072594633,-11.965521
1462000,293.92061,-18560.808,-18418.603,-493.21855,28809.579,28.302508,-0.97420912,0.21699082,-12.297089
1463000,300.94792,-18560.154,-18414.55,-649.00832,29134.381,28.312508,0.72211157,0.18343708,-12.104963
1464000,296.20999,-18560.607,-18417.295,-856.728,29394.223,28.322508,0.050436241,1.1033072,-11.788452
1465000,290.68436,-18563.097,-18422.457,-1012.5178,29719.025,28.332508,1.8977313,-0.74031307,-11.467602
1466000,292.50077,-18559.399,-18417.882,-1168.3075,30043.828,28.342508,1.5774651,-1.7883151,-10.781475
1467000,302.69152,-18561.069,-18414.62,-1324.0973,30303.67,28.352508,1.1291392,-0.71839133,-13.402642
1468000,298.96528,-18561.583,-18416.937,-1479.8871,30628.472,28.362508,1.6220212,-0.49766889,-12.362603
1469000,291.44515,-18560.292,-18419.284,-1635.6768,30888.314,28.372508,1.6304689,0.40260885,-9.169503
1470000,295.02103,-18561.957,-18419.22,-1791.4666,31213.116,28.382508,0.51781455,0.12387537,-10.26224
1471000,295.18724,-18560.936,-18418.118,-1999.1863,31472.958,28.392508,-0.18308934,0.13760058,-12.349132
1472000,299.23519,-18559.713,-18414.937,-2154.9761,31797.76,28.402508,1.7261299,-0.53789761,-12.926957
1473000,298.72,-18558.095,-18413.568,-2310.7658,32057.602,28.412508,0.54035351,0.54850913,-11.274237
1474000,298.46868,-18558.998,-18414.593,-2466.5556,32382.405,28.422508,-1.7325221,-0.41907129,-9.6517332
1475000,302.29442,-18560.831,-18414.574,-2622.3454,32707.207,28.432508,2.2500284,-1.0005343,-7.1856192
1476000,292.7743,-18558.366,-18416.716,-2778.1351,32967.049,28.442508,1.6315731,-1.2457173,-5.9422536
1477000,300.57942,-18562.027,-18416.601,-2933.9249,-33227.668,28.452508,1.6210803,-0.69752728,-14.172974
1478000,300.50954,-18559.972,-18414.579,-3089.7147,-32967.826,28.462508,2.5552684,-0.6241595,-16.070968
1479000,297.1148,-18562.502,-18418.752,-3245.5044,-32643.024,28.472508,1.4981449,-0.18990982,-14.350572
1480000,300.50793,-18562.119,-18416.727,-3453.2241,-32383.182,28.482508,-0.053697946,-0.021359164,-10.554777
1481000,301.70733,-18559.614,-18413.642,-3609.0139,-32058.38,28.492508,2.0411265,-1.3167793,-7.2172512
1482000,299.57664,-18559.117,-18414.176,-3764.8036,-31798.538,28.502508,0.96548626,-0.20394554,-11.971269
1483000,302.82897,-18559.811,-18413.296,-3920.5934,-31473.735,28.512508,1.6042354,-1.5849281,-10.130363
1484000,300.37699,-18562.068,-18416.74,-4076.3832,-31213.894,28.522508,3.0554778,-1.5461139,-11.05221
1485000,291.1038,-18556.824,-18415.982,-4232.1729,-30889.091,28.532508,2.84181,-0.70278871,-13.704855
1486000,297.96472,-18558.371,-18414.209,-4387.9627,-30564.289,28.542508,2.8990449,-2.3221394,-11.243006
1487000,301.14407,-18554.529,-18408.829,-4543.7525,-30304.447,28.552508,1.6344747,-1.6681726,-9.0541397
1488000,296.15962,-18563.167,-18419.879,-4699.5422,-29979.645,28.562508,0.73602642,-0.6093226,-12.179834
1489000,290.85299,-18561.241,-18420.52,-4855.332,-29719.803,28.572508,1.8755595,-0.90817511,-7.0056417
1490000,307.73304,-18560.775,-18411.887,-5011.1218,-29395,28.582508,3.0435856,-0.77266008,-4.9588657
1491000,296.03071,-18561.47,-18418.244,-5166.9115,-29135.159,28.592508,2.6008959,-1.6936313,-10.704964
1492000,293.96204,-18561.231,-18419.006,-5322.7013,-28810.356,28.602508,2.3285704,-0.6816052,-10.056058
1493000,299.48503,-18562.693,-18417.796,-5478.4911,-28550.514,28.612508,1.2949616,-1.2551939,-8.2314761
1494000,298.17958,-18564.968,-18420.703,-5634.2808,-28225.712,28.622508,1.0806563,-2.4247871,-7.5187539
1495000,301.62073,-18560.52,-18414.59,-5790.0706,-27965.87,28.632508,2.846922,-1.6040352,-6.5001089
1496000,303.54469,-18561.233,-18414.372,-5945.8604,-27641.068,28.642508,1.0599793,-2.4495521,-8.6991901
1497000,299.58786,-18558.752,-18413.806,-6101.6501,-27381.226,28.652508,2.7364281,-1.1069991,-8.4334519
1498000,300.6853,-18560.053,-18414.575,-6257.4399,-27056.424,28.662508,3.5128229,-2.6724554,-7.4799671
1499000,303.45947,-18564.263,-18417.443,-6413.2297,-26796.582,28.672508,2.8400079,-2.5522562,-6.1211832
1500000,291.33523,-18558.431,-18417.477,-6569.0194,-26536.74,28.682508,3.7173554,-2.5112148,-7.9975842
1501000,297.88092,-18562.46,-18418.339,-6724.8092,-26211.938,28.692508,3.7516007,-0.58237397,-9.4623394
1502000,293.94472,-18563.144,-18420.927,-6880.599,-25952.096,28.702508,3.6757675,-1.0643794,-5.4360407
1503000,294.28908,-18561.709,-18419.326,-6984.4588,-25627.293,28.712508,2.536257,-1.5348179,-8.5128394
1504000,297.07829,-18564.959,-18421.226,-7140.2486,-25367.451,28.722508,2.2995131,-1.4702896,-11.950291
1505000,303.70117,-18561.117,-18414.18,-7296.0383,-25042.649,28.732508,1.9772507,-2.1198246,-11.142133
1506000,299.6232,-18567.263,-18422.299,-7451.8281,-24782.807,28.742508,3.4270393,-2.4571278,-12.615423
1507000,300.76397,-18559.834,-18414.318,-7607.6179,-24522.965,28.752508,2.8195045,-2.8250602,-8.8660636
1508000,299.77744,-18560.648,-18415.609,-7763.4076,-24198.163,28.762508,1.4998359,-3.1891821,-8.3047595
1509000,293.31773,-18564.767,-18422.854,-7919.1974,-23938.321,28.772508,1.7249058,-1.1698608,-10.25753
1510000,296.13319,-18560.77,-18417.494,-8023.0572,-23613.519,28.782508,3.3446601,-2.606784,-5.7231372
1511000,301.14656,-18564.301,-18418.6,-8178.847,-23353.677,28.792508,1.8074613,-0.74306656,-10.841469
1512000,297.01285,-18561.179,-18417.478,-8334.6368,-23093.835,28.802508,4.6164751,-2.471698,-9.9009637
1513000,302.72152,-18559.273,-18412.81,-8490.4265,-22769.033,28.812508,2.6786057,-1.3693194,-7.1227182
1514000,293.73779,-18559.575,-18417.458,-8594.2864,-22509.191,28.822508,2.5815016,-1.1986317,-11.282529
1515000,296.33659,-18562.463,-18419.089,-8750.0762,-22249.349,28.832508,2.4194089,-1.3723258,-6.7592337
1516000,298.38773,-18559.904,-18415.538,-8905.8659,-21924.547,28.842508,3.2882928,-2.2830116,-7.5569073
1517000,303.4758,-18563.141,-18416.313,-9061.6557,-21664.705,28.852508,3.0667433,-2.1250047,-6.8291334
1518000,297.88065,-18562.055,-18417.934,-9165.5155,-21404.863,28.862508,3.0368036,-2.7435388,-6.5058808
1519000,297.87151,-18562.587,-18418.471,-9321.3053,-21080.061,28.872508,1.7726602,-1.6812907,-10.881394
1520000,292.86445,-18558.687,-18416.993,-9477.0951,-20820.219,28.882508,3.3191155,-2.0624044,-7.7427249
1521000,294.97315,-18563.36,-18420.646,-9632.8848,-20560.377,28.892508,2.1630339,-2.2537477,-9.5067114
1522000,300.13119,-18560.229,-18415.019,-9736.7447,-20235.574,28.902508,1.3982314,-3.1309424,-8.7713377
1523000,296.96768,-18563.123,-18419.444,-9892.5344,-19975.733,28.912508,-0.19396416,-0.66673894,-10.711154
1524000,291.04188,-18564.589,-18423.777,-10048.324,-19715.891,28.922508,0.66456823,-1.7089588,-7.9607487
1525000,296.64814,-18558.723,-18415.199,-10152.184,-19391.088,28.932508,0.71180026,-2.503037,-6.7980705
1526000,299.77868,-18562.042,-18417.003,-10307.974,-19131.247,28.942508,3.8941296,-3.3194292,-2.7966725
1527000,292.5858,-18560.548,-18418.989,-10463.764,-18871.405,28.952508,0.48244402,-2.3826854,-9.47847
1528000,296.1672,-18563.101,-18419.809,-10567.623,-18611.563,28.962508,1.4814143,-2.0076408,-7.5266749
1529000,308.10912,-18563.804,-18414.734,-10723.413,-18286.76,28.972508,0.17323169,-2.6833031,-11.362311
1530000,298.54984,-18563.878,-18419.434,-10827.273,-18026.919,28.982508,2.1261089,-1.7558441,-10.709638
1531000,298.75673,-18559.369,-18414.824,-10983.063,-17767.077,28.992508,1.7043113,-2.830991,-7.1288608
1532000,298.9501,-18559.96,-18415.322,-11138.853,-17507.235,29.002508,1.7231256,-1.8536766,-12.735176
1533000,293.67588,-18562.463,-18420.376,-11242.712,-17182.432,29.012508,2.4208378,-2.009925,-9.7240533
1534000,301.83561,-18560.797,-18414.762,-11398.502,-16922.591,29.022508,3.0531959,-1.1650582,-9.3806674
1535000,300.41286,-18562.525,-18417.179,-11502.362,-16662.749,29.032508,0.12256011,-1.2537854,-7.247445
1536000,299.48476,-18558.457,-18413.56,-11658.152,-16402.907,29.042508,4.2586722,-1.5940534,-8.1640823
1537000,297.80146,-18562.239,-18418.156,-11813.942,-16078.105,29.052508,4.8147169,-1.6166186,-6.5789202
1538000,294.64134,-18557.111,-18414.557,-11917.801,-15818.263,29.062508,2.3469148,0.05206927,-10.960105
1539000,295.03977,-18559.963,-18417.216,-12073.591,-15558.421,29.072508,2.0803602,0.26424611,-11.897279
1540000,297.30436,-18559.95,-18416.108,-12177.451,-15298.579,29.082508,2.2843692,-2.3277336,-7.0401174
1541000,299.40313,-18559.416,-18414.559,-12333.241,-15038.737,29.092508,2.4933425,-1.2985577,-12.030926
